ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Date_c,Year,Month,Day,Latitude_c,Longitude_c,Duration,sst,rhum,wspd,slp,cldc
AL051959,DEBRA,1959-07-27,1200,,TD,35.8,-98.0,25,-999,1959-07-27,1959,7,27,35.8,-98.0,5,28.88675322185615,88.25998860354996,88.25998860354996,998.7758559340386,6.980401906293585
AL051959,DEBRA,1959-07-27,1800,,TD,36.2,-98.8,25,-999,1959-07-27,1959,7,27,36.2,-98.8,5,28.82630957750444,88.63519619136683,88.63519619136683,998.6904903556095,6.985283058217883
AL071959,FLORA,1959-09-09,600,,TD,16.8,-45.8,25,-999,1959-09-09,1959,9,9,16.8,-45.8,4,29.387208054608486,80.84276327972945,80.84276327972945,1009.0382855914211,5.641817600560786
AL071959,FLORA,1959-09-09,1200,,TD,18.2,-46.5,25,-999,1959-09-09,1959,9,9,18.2,-46.5,4,29.029089670918463,81.18843234769662,81.18843234769662,1009.6107238203826,5.077843831210223
AL071959,FLORA,1959-09-09,1800,,TD,19.5,-46.7,25,-999,1959-09-09,1959,9,9,19.5,-46.7,4,29.027171128523314,81.20703181069891,81.20703181069891,1009.6015713573895,5.070100728325537
AL071959,FLORA,1959-09-10,0,,TD,20.8,-46.5,30,-999,1959-09-10,1959,9,10,20.8,-46.5,4,28.846917157699444,81.4196237767148,81.4196237767148,1010.5056860519063,4.183422068426732
AL071959,FLORA,1959-09-10,600,,TS,22.0,-46.0,35,-999,1959-09-10,1959,9,10,22.0,-46.0,4,28.574365111888415,81.93656049376787,81.93656049376787,1010.2332441933869,4.400670536677402
AL071959,FLORA,1959-09-10,1200,,TS,23.1,-45.4,40,-999,1959-09-10,1959,9,10,23.1,-45.4,4,28.544790852497105,81.91196521219148,81.91196521219148,1010.2911313176606,4.4002439392482
AL071959,FLORA,1959-09-10,1800,,TS,24.3,-44.8,45,1008,1959-09-10,1959,9,10,24.3,-44.8,4,28.92358899750032,79.8635155108372,79.8635155108372,1011.504116190482,3.5306548947612777
AL071959,FLORA,1959-09-11,0,,TS,25.5,-44.2,55,-999,1959-09-11,1959,9,11,25.5,-44.2,4,28.948276140769035,79.66665829643267,79.66665829643267,1011.5568688816946,3.4971037240836864
AL071959,FLORA,1959-09-11,600,,TS,26.9,-43.6,60,-999,1959-09-11,1959,9,11,26.9,-43.6,4,29.249736544113386,85.27554039869185,85.27554039869185,1011.9040205323954,3.45501894988886
AL071959,FLORA,1959-09-11,1200,,HU,28.5,-42.6,65,-999,1959-09-11,1959,9,11,28.5,-42.6,4,27.54944242174448,83.61369633361804,83.61369633361804,1012.4135264074079,4.3480682405141415
AL071959,FLORA,1959-09-11,1500,P,HU,29.2,-41.6,65,994,1959-09-11,1959,9,11,29.2,-41.6,4,27.42214921393735,83.93845941953671,83.93845941953671,1012.5833420300671,4.432459001682512
AL071959,FLORA,1959-09-11,1800,,TS,30.0,-40.7,55,1001,1959-09-11,1959,9,11,30.0,-40.7,4,27.49321036405437,81.39331172792424,81.39331172792424,1012.396632028479,3.970164873396491
AL071959,FLORA,1959-09-12,0,,TS,31.7,-38.5,50,-999,1959-09-12,1959,9,12,31.7,-38.5,4,27.58822282681415,78.80966121827161,78.80966121827161,1011.8800586731908,4.062239488712937
AL071959,FLORA,1959-09-12,600,,TS,33.5,-35.0,50,-999,1959-09-12,1959,9,12,33.5,-35.0,4,26.573316490147352,82.63149955399568,82.63149955399568,1012.2575579863525,4.801643242647002
AL071959,FLORA,1959-09-12,1200,,EX,35.2,-31.2,50,-999,1959-09-12,1959,9,12,35.2,-31.2,4,25.42747546605854,77.22789516172874,77.22789516172874,1012.4027353333174,5.285390379321474
AL071959,FLORA,1959-09-12,1800,,EX,36.8,-28.1,50,994,1959-09-12,1959,9,12,36.8,-28.1,4,22.493562453867604,74.96924498334268,74.96924498334268,1014.1433954207649,5.164529226224994
AL071959,FLORA,1959-09-13,0,,EX,38.7,-24.1,50,-999,1959-09-13,1959,9,13,38.7,-24.1,4,19.174936531863114,76.62834621394333,76.62834621394333,1012.7767755958513,7.031436246635659
AL081959,GRACIE,1959-09-20,1200,,TD,19.8,-68.3,25,1009,1959-09-20,1959,9,20,19.8,-68.3,12,28.590732848322105,82.54847260115841,82.54847260115841,1006.8074967187254,4.912134668237541
AL081959,GRACIE,1959-09-20,1800,,TD,19.9,-69.6,25,1008,1959-09-20,1959,9,20,19.9,-69.6,12,28.713905639487976,81.87651483361131,81.87651483361131,1006.4956722369509,5.378143095605831
AL081959,GRACIE,1959-09-21,0,,TD,20.1,-71.0,25,-999,1959-09-21,1959,9,21,20.1,-71.0,12,28.661321200205656,82.36120023914803,82.36120023914803,1007.2278657887166,5.009017616642568
AL081959,GRACIE,1959-09-21,600,,TD,20.3,-72.4,30,-999,1959-09-21,1959,9,21,20.3,-72.4,12,28.66242101474868,82.36137764107602,82.36137764107602,1007.228026987863,5.00978938309906
AL081959,GRACIE,1959-09-21,1200,,TD,20.6,-73.7,30,1011,1959-09-21,1959,9,21,20.6,-73.7,12,29.50792773432788,82.12221604855789,82.12221604855789,1007.2064512262936,6.8944504579706996
AL081959,GRACIE,1959-09-21,1800,,TD,21.2,-74.1,30,1009,1959-09-21,1959,9,21,21.2,-74.1,12,29.470498030959597,82.12352139250524,82.12352139250524,1007.2053095405472,6.800866507437071
AL081959,GRACIE,1959-09-22,0,,TS,21.8,-74.1,35,-999,1959-09-22,1959,9,22,21.8,-74.1,12,29.439047880402377,82.1268548820865,82.1268548820865,1007.2042493133808,6.722413907952328
AL081959,GRACIE,1959-09-22,600,,TS,22.2,-73.6,45,-999,1959-09-22,1959,9,22,22.2,-73.6,12,28.64639616416578,82.36160968210905,82.36160968210905,1007.2288380187082,4.969064318629593
AL081959,GRACIE,1959-09-22,1200,,TS,22.6,-73.2,55,-999,1959-09-22,1959,9,22,22.6,-73.2,12,28.64502679175315,82.36137958358917,82.36137958358917,1007.2287202391497,4.9674230987809755
AL081959,GRACIE,1959-09-22,1800,,HU,23.2,-73.0,65,997,1959-09-22,1959,9,22,23.2,-73.0,12,28.643567645845394,82.36111095736904,82.36111095736904,1007.2286005393529,4.965658552057143
AL081959,GRACIE,1959-09-23,0,,HU,23.9,-73.0,65,1000,1959-09-23,1959,9,23,23.9,-73.0,12,28.64219830373975,82.36083787743519,82.36083787743519,1007.228493063173,4.9639892037201
AL081959,GRACIE,1959-09-23,600,,HU,24.4,-73.2,65,1002,1959-09-23,1959,9,23,24.4,-73.2,12,28.655009899732555,82.86777892201431,82.86777892201431,1007.2700842456039,5.017234865939559
AL081959,GRACIE,1959-09-23,1200,,HU,24.9,-73.5,65,-999,1959-09-23,1959,9,23,24.9,-73.5,12,28.65454649646947,82.8665745320456,82.8665745320456,1007.2699465624719,5.0165523543317265
AL081959,GRACIE,1959-09-23,1800,,TS,25.4,-74.0,60,-999,1959-09-23,1959,9,23,25.4,-74.0,12,28.654334936580295,82.86585439810783,82.86585439810783,1007.269881485225,5.0162177872427085
AL081959,GRACIE,1959-09-24,0,,TS,25.8,-74.6,55,1001,1959-09-24,1959,9,24,25.8,-74.6,12,28.654423309474993,82.8657735060328,82.8657735060328,1007.2699029087031,5.016306781538076
AL081959,GRACIE,1959-09-24,600,,TS,26.2,-75.1,55,-999,1959-09-24,1959,9,24,26.2,-75.1,12,28.460998073718148,83.96205431133801,83.96205431133801,1006.5511583857698,5.55576745894346
AL081959,GRACIE,1959-09-24,1200,,TS,26.5,-75.4,55,1000,1959-09-24,1959,9,24,26.5,-75.4,12,28.460441476842714,83.96355120441068,83.96355120441068,1006.5500316506211,5.556688235007335
AL081959,GRACIE,1959-09-24,1800,,TS,26.9,-75.5,50,-999,1959-09-24,1959,9,24,26.9,-75.5,12,28.459184838518603,83.96532252996325,83.96532252996325,1006.5484670696144,5.557386529581103
AL081959,GRACIE,1959-09-25,0,,TS,27.4,-75.4,45,1004,1959-09-25,1959,9,25,27.4,-75.4,12,28.457219212709916,83.96739470429051,83.96739470429051,1006.5464487858931,5.557873944431172
AL081959,GRACIE,1959-09-25,600,,TS,27.7,-75.2,45,1000,1959-09-25,1959,9,25,27.7,-75.2,12,28.455802322599443,83.96853047644856,83.96853047644856,1006.5452111925981,5.5579186886576215
AL081959,GRACIE,1959-09-25,1200,,TS,27.9,-75.0,50,-999,1959-09-25,1959,9,25,27.9,-75.0,12,28.45474915279224,83.96922566154878,83.96922566154878,1006.5443803214587,5.557826175034421
AL081959,GRACIE,1959-09-25,1800,,TS,28.0,-74.8,50,997,1959-09-25,1959,9,25,28.0,-74.8,12,28.51520961255424,82.7214803176478,82.7214803176478,1007.1763979992284,4.913873629303853
AL081959,GRACIE,1959-09-26,0,,TS,27.8,-74.5,45,1000,1959-09-26,1959,9,26,27.8,-74.5,12,28.506030972207,82.73984697290778,82.73984697290778,1007.1643476638855,4.9025535652603685
AL081959,GRACIE,1959-09-26,600,,TS,27.8,-74.1,50,-999,1959-09-26,1959,9,26,27.8,-74.1,12,28.505402672614085,82.73991318323633,82.73991318323633,1007.1645959396099,4.901424885875365
AL081959,GRACIE,1959-09-26,1200,,TS,27.8,-73.5,55,-999,1959-09-26,1959,9,26,27.8,-73.5,12,28.504468140837393,82.7400112898113,82.7400112898113,1007.1649654137145,4.8997456458334
AL081959,GRACIE,1959-09-26,1800,,TS,27.9,-73.0,60,-999,1959-09-26,1959,9,26,27.9,-73.0,12,28.50347751119168,82.74011952097719,82.74011952097719,1007.1653608913733,4.897970449443196
AL081959,GRACIE,1959-09-27,0,,TS,28.0,-73.0,60,997,1959-09-27,1959,9,27,28.0,-73.0,12,28.512258347738943,82.72039257889509,82.72039257889509,1007.1784073010494,4.908303464922878
AL081959,GRACIE,1959-09-27,600,,HU,28.2,-73.5,65,-999,1959-09-27,1959,9,27,28.2,-73.5,12,28.51262855797503,82.72057569481534,82.72057569481534,1007.1781420049938,4.909020228526188
AL081959,GRACIE,1959-09-27,1200,,HU,28.4,-74.0,65,-999,1959-09-27,1959,9,27,28.4,-74.0,12,28.513001092529304,82.72075951409705,82.72075951409705,1007.1778751281181,4.909741039892004
AL081959,GRACIE,1959-09-27,1800,,HU,28.5,-74.5,70,-999,1959-09-27,1959,9,27,28.5,-74.5,12,28.513600295181,82.72100342042282,82.72100342042282,1007.1774604816605,4.910880458686
AL081959,GRACIE,1959-09-28,0,,HU,28.5,-75.0,75,981,1959-09-28,1959,9,28,28.5,-75.0,12,28.4480837734783,83.52797424170606,83.52797424170606,1006.4814800386399,5.517372916270079
AL081959,GRACIE,1959-09-28,600,,HU,28.7,-75.5,80,979,1959-09-28,1959,9,28,28.7,-75.5,12,28.44804610880479,83.52929112116608,83.52929112116608,1006.4807015902006,5.518370015648087
AL081959,GRACIE,1959-09-28,1200,,HU,28.9,-76.3,90,-999,1959-09-28,1959,9,28,28.9,-76.3,12,28.448536816152785,83.53048762479311,83.53048762479311,1006.4804140313587,5.519831963996351
AL081959,GRACIE,1959-09-28,1800,,HU,29.4,-77.1,105,964,1959-09-28,1959,9,28,29.4,-77.1,12,28.420095269724694,84.15808458450964,84.15808458450964,1005.4814500119195,6.184474596963861
AL081959,GRACIE,1959-09-29,0,,HU,30.0,-78.1,110,957,1959-09-29,1959,9,29,30.0,-78.1,12,28.38977285946334,84.7726865385217,84.7726865385217,1005.1317989129989,5.985358484076981
AL081959,GRACIE,1959-09-29,600,,HU,30.6,-79.1,115,951,1959-09-29,1959,9,29,30.6,-79.1,12,28.50773718092226,85.53835242316454,85.53835242316454,1004.8793390414127,6.112855897585791
AL081959,GRACIE,1959-09-29,1200,,HU,31.6,-79.8,115,-999,1959-09-29,1959,9,29,31.6,-79.8,12,28.5063779459044,85.54878232558447,85.54878232558447,1004.869118684197,6.112678961250683
AL081959,GRACIE,1959-09-29,1700,L,HU,32.5,-80.4,115,951,1959-09-29,1959,9,29,32.5,-80.4,12,28.377552146223177,85.33103747493037,85.33103747493037,1005.1004099143942,5.851678745659837
AL081959,GRACIE,1959-09-29,1800,,HU,32.5,-80.6,115,951,1959-09-29,1959,9,29,32.5,-80.6,12,28.377667939232406,85.33298396719299,85.33298396719299,1005.0995435453784,5.852541874431615
AL081959,GRACIE,1959-09-30,0,,HU,33.7,-80.9,65,-999,1959-09-30,1959,9,30,33.7,-80.9,12,28.3765099759406,85.33003612729857,85.33003612729857,1005.09900597501,5.848209125357164
AL081959,GRACIE,1959-09-30,600,,TS,34.8,-81.3,45,-999,1959-09-30,1959,9,30,34.8,-81.3,12,28.45857681189713,85.10706411471891,85.10706411471891,1004.8130541329,6.158745955414632
AL081959,GRACIE,1959-09-30,1200,,TS,36.0,-81.6,35,-999,1959-09-30,1959,9,30,36.0,-81.6,12,28.414036174818428,85.1714571575345,85.1714571575345,1005.2623870141754,5.793681921460577
AL081959,GRACIE,1959-09-30,1800,,EX,37.7,-81.7,30,-999,1959-09-30,1959,9,30,37.7,-81.7,12,28.412689781132578,85.1488348791925,85.1488348791925,1005.2733440932974,5.784508797327697
AL081959,GRACIE,1959-10-01,0,,EX,39.3,-81.0,25,-999,1959-10-01,1959,10,1,39.3,-81.0,12,27.607399772589176,79.18499131981707,79.18499131981707,1011.52423267308,4.07521275690491
AL081959,GRACIE,1959-10-01,600,,EX,40.6,-79.1,25,-999,1959-10-01,1959,10,1,40.6,-79.1,12,26.380160401136145,78.48801153393909,78.48801153393909,1012.7020626034217,4.039641183130325
AL081959,GRACIE,1959-10-01,1200,,EX,41.7,-77.0,25,-999,1959-10-01,1959,10,1,41.7,-77.0,12,23.69456060805719,72.29653526743121,72.29653526743121,1015.0206647067749,3.6329860149633286
AL081959,GRACIE,1959-10-01,1800,,EX,42.5,-74.8,25,-999,1959-10-01,1959,10,1,42.5,-74.8,12,22.623578880283144,70.91658755883113,70.91658755883113,1015.8254868668349,3.8526590284521056
AL081959,GRACIE,1959-10-02,0,,EX,42.9,-72.0,25,-999,1959-10-02,1959,10,2,42.9,-72.0,12,22.23969575825418,69.72245110503968,69.72245110503968,1016.0014583021413,4.004847209277567
AL081959,GRACIE,1959-10-02,600,,EX,43.0,-68.0,25,-999,1959-10-02,1959,10,2,43.0,-68.0,12,21.776718780342033,68.88640634727679,68.88640634727679,1016.2476615867344,3.8733389873026405
AL081959,GRACIE,1959-10-02,1200,,EX,43.0,-63.4,25,-999,1959-10-02,1959,10,2,43.0,-63.4,12,21.926132111535512,68.74454868785082,68.74454868785082,1015.9458751449845,3.7714252994402355
AL091959,HANNAH,1959-09-27,1200,,TD,26.8,-49.9,30,-999,1959-09-27,1959,9,27,26.8,-49.9,11,28.721397248910073,80.66755875655552,80.66755875655552,1010.0139573777005,4.465487419212081
AL091959,HANNAH,1959-09-27,1800,,TD,26.9,-50.5,30,-999,1959-09-27,1959,9,27,26.9,-50.5,11,28.673259557364634,80.65199086694999,80.65199086694999,1009.9864999986069,4.448622803670216
AL091959,HANNAH,1959-09-28,0,,TS,27.0,-51.2,35,-999,1959-09-28,1959,9,28,27.0,-51.2,11,28.039920983580565,74.98489408590925,74.98489408590925,1010.255776233707,4.389267268171891
AL091959,HANNAH,1959-09-28,600,,TS,27.2,-51.9,40,-999,1959-09-28,1959,9,28,27.2,-51.9,11,28.03968240942849,75.56075406050034,75.56075406050034,1010.1490329496127,4.356132335876647
AL091959,HANNAH,1959-09-28,1200,,TS,27.5,-52.8,45,-999,1959-09-28,1959,9,28,27.5,-52.8,11,28.03949880764848,76.14696609753683,76.14696609753683,1010.0403659465768,4.322395492940217
AL091959,HANNAH,1959-09-28,1800,,TS,27.6,-54.0,55,-999,1959-09-28,1959,9,28,27.6,-54.0,11,27.869273152053683,80.92112474832658,80.92112474832658,1008.6105935881292,3.95168493738155
AL091959,HANNAH,1959-09-29,0,,TS,27.4,-55.4,60,996,1959-09-29,1959,9,29,27.4,-55.4,11,27.626025839621033,81.5258039392956,81.5258039392956,1009.1691500868282,3.7420898653783286
AL091959,HANNAH,1959-09-29,600,,HU,26.7,-57.2,65,-999,1959-09-29,1959,9,29,26.7,-57.2,11,26.94451852610323,79.60366004168775,79.60366004168775,1009.792142469827,3.814977119337804
AL091959,HANNAH,1959-09-29,1200,,HU,26.3,-59.0,70,-999,1959-09-29,1959,9,29,26.3,-59.0,11,27.053440055937966,81.717706474221,81.717706474221,1008.2786403204603,5.060284557927706
AL091959,HANNAH,1959-09-29,1800,,HU,26.2,-61.0,75,-999,1959-09-29,1959,9,29,26.2,-61.0,11,27.672955970389,81.27673941568233,81.27673941568233,1007.8883047287876,4.341045153889564
AL091959,HANNAH,1959-09-30,0,,HU,26.2,-62.6,80,-999,1959-09-30,1959,9,30,26.2,-62.6,11,27.674114074889154,81.28195992293666,81.28195992293666,1007.8850388904393,4.34116186251816
AL091959,HANNAH,1959-09-30,600,,HU,26.4,-63.8,85,-999,1959-09-30,1959,9,30,26.4,-63.8,11,27.571758191203738,81.46592069617346,81.46592069617346,1007.8544928507043,4.371495323694009
AL091959,HANNAH,1959-09-30,1200,,HU,26.9,-64.7,90,975,1959-09-30,1959,9,30,26.9,-64.7,11,27.57188016331122,81.4660595679423,81.4660595679423,1007.8543420705494,4.371589856286229
AL091959,HANNAH,1959-09-30,1800,,HU,27.9,-65.6,105,959,1959-09-30,1959,9,30,27.9,-65.6,11,28.04621254286296,82.37032072825004,82.37032072825004,1007.261908408628,4.7693144754829015
AL091959,HANNAH,1959-10-01,0,,HU,28.8,-66.4,105,-999,1959-10-01,1959,10,1,28.8,-66.4,11,25.854269397969684,74.74721722194494,74.74721722194494,1013.2385265720452,3.847034284929824
AL091959,HANNAH,1959-10-01,600,,HU,29.6,-67.2,100,-999,1959-10-01,1959,10,1,29.6,-67.2,11,25.775875873171273,74.48120336817522,74.48120336817522,1013.2637877840164,3.8452063285412894
AL091959,HANNAH,1959-10-01,1200,,HU,30.5,-68.1,100,967,1959-10-01,1959,10,1,30.5,-68.1,11,24.078349627919124,72.243892881299,72.243892881299,1014.6922017380923,3.689992258784227
AL091959,HANNAH,1959-10-01,1800,,HU,31.6,-69.0,100,963,1959-10-01,1959,10,1,31.6,-69.0,11,24.706405351534308,73.43124530111953,73.43124530111953,1014.2895190964256,3.760319582298712
AL091959,HANNAH,1959-10-02,0,,HU,32.6,-69.2,100,-999,1959-10-02,1959,10,2,32.6,-69.2,11,23.66039437157074,72.21557884648064,72.21557884648064,1015.0373749458504,3.637548900999737
AL091959,HANNAH,1959-10-02,600,,HU,33.5,-68.9,100,-999,1959-10-02,1959,10,2,33.5,-68.9,11,23.764158744972587,71.96488548155672,71.96488548155672,1014.9684979408597,3.6216282558880053
AL091959,HANNAH,1959-10-02,1200,,HU,34.1,-68.0,100,-999,1959-10-02,1959,10,2,34.1,-68.0,11,22.648247792634397,70.92367047656569,70.92367047656569,1015.8197455578444,3.880532576133317
AL091959,HANNAH,1959-10-02,1800,,HU,34.5,-67.2,95,961,1959-10-02,1959,10,2,34.5,-67.2,11,22.64119429379714,70.91146290255875,70.91146290255875,1015.8229040990971,3.881812656227907
AL091959,HANNAH,1959-10-03,0,,HU,35.0,-66.5,95,-999,1959-10-03,1959,10,3,35.0,-66.5,11,22.64834802134276,70.63020998035742,70.63020998035742,1015.779875817201,3.867460777758024
AL091959,HANNAH,1959-10-03,600,,HU,35.3,-65.7,90,-999,1959-10-03,1959,10,3,35.3,-65.7,11,22.64110652884356,70.61292526170817,70.61292526170817,1015.782800665225,3.8679662192319237
AL091959,HANNAH,1959-10-03,1200,,HU,35.7,-64.7,85,966,1959-10-03,1959,10,3,35.7,-64.7,11,22.380229874613704,69.58329969323124,69.58329969323124,1015.8752949145497,4.055318568634456
AL091959,HANNAH,1959-10-03,1800,,HU,36.1,-63.4,85,-999,1959-10-03,1959,10,3,36.1,-63.4,11,21.905333071014542,68.73634890494084,68.73634890494084,1016.164149669551,3.884170802825034
AL091959,HANNAH,1959-10-04,0,,HU,36.4,-62.3,85,-999,1959-10-04,1959,10,4,36.4,-62.3,11,21.905840354985184,68.68462863162033,68.68462863162033,1016.114144042776,3.921957468051844
AL091959,HANNAH,1959-10-04,600,,HU,36.7,-61.5,85,-999,1959-10-04,1959,10,4,36.7,-61.5,11,21.904246947504156,68.67907032274785,68.67907032274785,1016.111293017206,3.923344537037451
AL091959,HANNAH,1959-10-04,1200,,HU,36.9,-60.1,85,-999,1959-10-04,1959,10,4,36.9,-60.1,11,20.761345555592726,65.50819895864203,65.50819895864203,1019.2685073774431,3.7661625175687794
AL091959,HANNAH,1959-10-04,1800,,HU,37.1,-58.4,85,970,1959-10-04,1959,10,4,37.1,-58.4,11,21.435313555646562,74.72605400645398,74.72605400645398,1016.200269172172,2.8955193726409965
AL091959,HANNAH,1959-10-05,0,,HU,37.1,-56.5,85,-999,1959-10-05,1959,10,5,37.1,-56.5,11,22.10259882156203,62.604356649217735,62.604356649217735,1012.5895429660587,3.8150435781717427
AL091959,HANNAH,1959-10-05,600,,HU,36.9,-54.1,85,-999,1959-10-05,1959,10,5,36.9,-54.1,11,21.66142731581562,69.21951945212054,69.21951945212054,1016.5948408499128,3.913733816482171
AL091959,HANNAH,1959-10-05,1200,,HU,36.6,-51.5,90,-999,1959-10-05,1959,10,5,36.6,-51.5,11,22.3784524699687,68.91544253873559,68.91544253873559,1016.630127327186,4.024050258083029
AL091959,HANNAH,1959-10-05,1800,,HU,36.4,-48.1,90,-999,1959-10-05,1959,10,5,36.4,-48.1,11,21.93866636494145,73.20315642150452,73.20315642150452,1014.8673956311936,4.894638158433419
AL091959,HANNAH,1959-10-06,0,,HU,36.1,-44.5,90,-999,1959-10-06,1959,10,6,36.1,-44.5,11,22.313562629528352,73.88947837364366,73.88947837364366,1018.3244839831833,4.282434647243979
AL091959,HANNAH,1959-10-06,600,,HU,35.5,-41.1,90,-999,1959-10-06,1959,10,6,35.5,-41.1,11,25.21953148047215,74.41998132594888,74.41998132594888,1016.8751809981276,5.353934339923416
AL091959,HANNAH,1959-10-06,1200,,HU,35.0,-38.1,90,971,1959-10-06,1959,10,6,35.0,-38.1,11,24.7886852946876,81.18185866549062,81.18185866549062,1014.6085042788658,6.115901650582199
AL091959,HANNAH,1959-10-06,1800,,HU,35.5,-34.7,90,-999,1959-10-06,1959,10,6,35.5,-34.7,11,24.397655536359622,81.01275485119089,81.01275485119089,1015.5824091640432,6.03470187762303
AL091959,HANNAH,1959-10-07,0,,HU,36.6,-30.8,85,-999,1959-10-07,1959,10,7,36.6,-30.8,11,21.815476506262048,84.98846787947228,84.98846787947228,1013.8130046707583,5.712027674966524
AL091959,HANNAH,1959-10-07,600,,EX,37.8,-27.8,85,-999,1959-10-07,1959,10,7,37.8,-27.8,11,21.58525834390385,82.1795116138398,82.1795116138398,1015.9323074930803,6.219641463906206
AL091959,HANNAH,1959-10-07,1200,,EX,39.2,-24.9,85,-999,1959-10-07,1959,10,7,39.2,-24.9,11,17.253646145228323,78.55702020180826,78.55702020180826,1016.8261522974702,5.623431915893931
AL091959,HANNAH,1959-10-07,1800,,EX,41.0,-21.5,85,-999,1959-10-07,1959,10,7,41.0,-21.5,11,15.08930691852814,76.37332878425198,76.37332878425198,1016.6840502361428,6.800756644667255
AL091959,HANNAH,1959-10-08,0,,EX,45.0,-18.0,80,-999,1959-10-08,1959,10,8,45.0,-18.0,11,11.753845274184744,83.15322409660355,83.15322409660355,1006.1637734735323,5.7584912209549435
AL091959,HANNAH,1959-10-08,600,,EX,49.0,-19.5,80,967,1959-10-08,1959,10,8,49.0,-19.5,11,10.66023536198568,79.47978359858163,79.47978359858163,1010.5546014020398,6.479181259149721
AL091959,HANNAH,1959-10-08,1200,,EX,53.0,-20.9,70,-999,1959-10-08,1959,10,8,53.0,-20.9,11,9.150176342527017,67.21479580372589,67.21479580372589,1010.614972987675,5.09272730881534
AL091959,HANNAH,1959-10-08,1800,,EX,56.0,-25.0,65,-999,1959-10-08,1959,10,8,56.0,-25.0,11,8.505535580208848,77.86486123840508,77.86486123840508,1011.2458640150305,5.575600738544176
AL101959,IRENE,1959-10-06,1800,,TD,23.2,-92.5,30,-999,1959-10-06,1959,10,6,23.2,-92.5,3,28.103010438061133,83.1603211124972,83.1603211124972,1009.348504274204,4.992980040810077
AL101959,IRENE,1959-10-07,0,,TD,24.2,-91.8,30,-999,1959-10-07,1959,10,7,24.2,-91.8,3,28.113201741171427,83.0723121944957,83.0723121944957,1009.3792685284393,4.967404624581716
AL101959,IRENE,1959-10-07,600,,TD,25.2,-91.0,30,-999,1959-10-07,1959,10,7,25.2,-91.0,3,28.112034514337605,83.08434519413069,83.08434519413069,1009.3750144458835,4.968918256354193
AL101959,IRENE,1959-10-07,1200,,TS,26.2,-90.0,35,1003,1959-10-07,1959,10,7,26.2,-90.0,3,28.118805342860302,83.01481968048223,83.01481968048223,1009.3988773443235,4.958913001694218
