,ID,Name,Date,Year,Month,Day,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Date_c,Duration,sst,rhum,wspd,slp,cldc
4304,AL282005,GAMMA,2005-11-20,2005,11,20,600,,TS,16.6,-85.0,35,1006,90,0,0,0,0,0,0,0,0,0,0,0,2005-11-20,5,28.738931996715163,77.87427261029329,77.87427261029329,1011.153744575211,4.87868350813619
4305,AL292005,DELTA,2005-11-24,2005,11,24,1200,,TS,24.8,-39.0,60,980,150,180,175,200,60,60,60,50,0,0,0,0,2005-11-24,3,26.155139957706943,71.15919517715855,71.15919517715855,1016.7280247611245,3.3662622863989196
4306,AL292005,DELTA,2005-11-24,2005,11,24,1800,,TS,24.6,-38.9,60,980,150,160,160,180,60,60,60,60,0,0,0,0,2005-11-24,3,26.839283211083206,80.64873292259966,80.64873292259966,1016.0273537282155,4.433502291481322
4307,AL292005,DELTA,2005-11-25,2005,11,25,0,,TS,24.1,-39.0,60,980,140,140,140,160,60,60,60,70,0,0,0,0,2005-11-25,3,26.229299704224193,71.92750531352517,71.92750531352517,1016.48636815241,3.5625366767324445
4308,AL292005,DELTA,2005-11-25,2005,11,25,600,,TS,23.8,-39.3,55,982,125,130,140,150,60,60,45,70,0,0,0,0,2005-11-25,3,27.160988204218476,81.34299914831101,81.34299914831101,1014.0141378977579,5.575534598689479
4309,AL292005,DELTA,2005-11-25,2005,11,25,1200,,TS,23.3,-39.6,55,982,120,120,140,140,50,50,30,50,0,0,0,0,2005-11-25,3,27.144472862240743,81.40381308860279,81.40381308860279,1014.0294740570113,5.604780891086761
4310,AL292005,DELTA,2005-11-25,2005,11,25,1800,,TS,22.8,-39.8,50,985,110,120,130,125,40,50,30,40,0,0,0,0,2005-11-25,3,27.154480071282645,81.36801988139025,81.36801988139025,1014.0202013454591,5.5871775048144094
4311,AL292005,DELTA,2005-11-26,2005,11,26,0,,TS,22.3,-39.8,45,989,100,125,125,90,0,0,0,0,0,0,0,0,2005-11-26,3,27.172070944916992,81.30454954210448,81.30454954210448,1014.0038991952592,5.556073780213586
4312,AL292005,DELTA,2005-11-26,2005,11,26,600,,TS,21.8,-39.4,40,993,100,125,125,90,0,0,0,0,0,0,0,0,2005-11-26,3,28.008806675677437,83.56834046127298,83.56834046127298,1013.0084779359943,5.804244407863152
4313,AL292005,DELTA,2005-11-26,2005,11,26,1200,,TS,22.0,-38.4,35,997,100,125,125,90,0,0,0,0,0,0,0,0,2005-11-26,3,27.842022611850663,81.28901353644171,81.28901353644171,1013.164019303848,4.8675127852855455
4314,AL292005,DELTA,2005-11-26,2005,11,26,1800,,TS,22.6,-37.3,35,997,100,125,100,90,0,0,0,0,0,0,0,0,2005-11-26,3,27.904683519789465,81.42499492462312,81.42499492462312,1013.0268337620279,4.824005506727447
4315,AL292005,DELTA,2005-11-27,2005,11,27,0,,TS,23.5,-35.8,35,998,100,100,90,60,0,0,0,0,0,0,0,0,2005-11-27,3,27.54237171560617,83.26385583431005,83.26385583431005,1013.7500761008415,4.870205361565501
4316,AL292005,DELTA,2005-11-27,2005,11,27,600,,TS,24.8,-34.0,45,993,100,100,90,75,0,0,0,0,0,0,0,0,2005-11-27,3,27.209699673546936,74.29817541267752,74.29817541267752,1015.039671733677,7.184249445069735
4317,AL312005,ZETA,2005-12-30,2005,12,30,600,,TS,24.2,-36.1,40,1005,125,125,0,50,0,0,0,0,0,0,0,0,2005-12-30,7,26.502264166645354,72.71572903383712,72.71572903383712,1015.1573064130171,4.88112224803651
4318,AL312005,ZETA,2005-12-30,2005,12,30,1200,,TS,24.7,-36.6,45,1002,140,140,0,75,0,0,0,0,0,0,0,0,2005-12-30,7,26.457404391548774,72.66550724336531,72.66550724336531,1015.1892247293479,4.891445138622759
4319,AL312005,ZETA,2006-01-02,2006,1,2,0,,TS,24.6,-38.9,55,994,140,60,25,90,60,0,0,60,0,0,0,0,2006-01-02,7,23.69578049315705,69.65919323110771,69.65919323110771,1017.2464274446284,4.838169143377765
4320,AL312005,ZETA,2006-01-02,2006,1,2,600,,TS,24.3,-39.7,50,997,140,60,20,100,40,0,0,40,0,0,0,0,2006-01-02,7,23.91938244382531,66.74155735633578,66.74155735633578,1015.9443505689865,4.934521382066644
4321,AL312005,ZETA,2006-01-02,2006,1,2,1200,,TS,23.8,-40.4,45,1000,120,60,20,100,0,0,0,0,0,0,0,0,2006-01-02,7,25.825603231415123,70.65474351040135,70.65474351040135,1016.556496939524,4.404282250879434
4322,AL312005,ZETA,2006-01-02,2006,1,2,1800,,TS,23.6,-40.8,50,997,120,60,20,100,60,0,0,60,0,0,0,0,2006-01-02,7,25.7661062404496,70.75688045038561,70.75688045038561,1016.5640104879111,4.4406140053640675
4323,AL312005,ZETA,2006-01-03,2006,1,3,0,,TS,23.4,-41.0,55,994,100,75,25,100,60,0,0,60,0,0,0,0,2006-01-03,7,23.47165852534426,76.35577976487704,76.35577976487704,1018.2402030421971,6.219634121620415
4324,AL312005,ZETA,2006-01-03,2006,1,3,600,,TS,23.3,-41.3,55,994,100,75,25,100,60,0,0,60,0,0,0,0,2006-01-03,7,23.472785572384673,76.35171253308006,76.35171253308006,1018.2383101302661,6.218270385227089
4325,AL312005,ZETA,2006-01-03,2006,1,3,1200,,TS,23.2,-41.6,55,994,100,75,25,100,60,0,0,60,0,0,0,0,2006-01-03,7,23.497685935823284,76.25384747679017,76.25384747679017,1018.1941582464336,6.185984352132007
4326,AL312005,ZETA,2006-01-03,2006,1,3,1800,,TS,23.0,-42.1,55,994,100,75,25,100,60,0,0,60,0,0,0,0,2006-01-03,7,23.551022642729535,76.044956445824,76.044956445824,1018.0998009348809,6.117027094189081
4327,AL312005,ZETA,2006-01-04,2006,1,4,0,,TS,22.6,-42.4,55,994,125,75,25,125,60,0,0,60,0,0,0,0,2006-01-04,7,23.588333222434905,75.90040438176896,75.90040438176896,1018.0342707254306,6.069224944055426
4328,AL312005,ZETA,2006-01-04,2006,1,4,600,,TS,22.1,-42.9,50,997,125,75,25,125,60,0,0,60,0,0,0,0,2006-01-04,7,23.64782863688799,75.67122446198127,75.67122446198127,1017.9301651772486,5.993358382546556
4329,AL312005,ZETA,2006-01-04,2006,1,4,1200,,TS,21.9,-43.6,45,1000,125,50,25,125,0,0,0,0,0,0,0,0,2006-01-04,7,24.90688737000405,72.77887045058867,72.77887045058867,1018.1066586037595,5.924149645466054
4330,AL312005,ZETA,2006-01-04,2006,1,4,1800,,TS,21.7,-44.6,40,1002,125,50,25,60,0,0,0,0,0,0,0,0,2006-01-04,7,24.965191798531777,73.06515120377823,73.06515120377823,1017.9400645929588,5.849771986201658
4331,AL312005,ZETA,2006-01-05,2006,1,5,0,,TS,21.7,-45.6,35,1005,100,0,0,0,0,0,0,0,0,0,0,0,2006-01-05,7,25.582144095064088,79.57199752521872,79.57199752521872,1015.7068447653423,5.2532887723245665
4332,AL312005,ZETA,2006-01-05,2006,1,5,600,,TS,21.9,-46.6,35,1005,100,60,0,0,0,0,0,0,0,0,0,0,2006-01-05,7,25.584007903486604,79.19556540718358,79.19556540718358,1015.7257484087863,5.2198173939824475
4333,AL312005,ZETA,2006-01-05,2006,1,5,1200,,TS,22.2,-47.3,35,1006,100,75,0,0,0,0,0,0,0,0,0,0,2006-01-05,7,24.1420266548739,72.05849812475122,72.05849812475122,1017.3727775528204,5.644853469409435
4334,AL312005,ZETA,2006-01-05,2006,1,5,1800,,TS,22.7,-47.9,35,1007,90,75,0,0,0,0,0,0,0,0,0,0,2006-01-05,7,24.143749924106714,72.09897400716783,72.09897400716783,1017.3657515886772,5.642571870829857
4335,AL312005,ZETA,2006-01-06,2006,1,6,0,,TS,23.0,-48.4,35,1007,75,60,0,0,0,0,0,0,0,0,0,0,2006-01-06,7,24.16011845743185,72.47246978014809,72.47246978014809,1017.300606614047,5.621120782548075
4336,AL052006,DEBBY,2006-08-23,2006,8,23,0,,TS,14.9,-28.1,35,1003,30,30,30,30,0,0,0,0,0,0,0,0,2006-08-23,3,29.427154237171326,75.36165095098295,75.36165095098295,1008.6096147970159,3.9286955850786582
4337,AL052006,DEBBY,2006-08-23,2006,8,23,600,,TS,15.7,-29.5,40,1002,45,30,30,40,0,0,0,0,0,0,0,0,2006-08-23,3,29.19962372277167,77.57004546148171,77.57004546148171,1010.3391947678099,5.293035367272848
4338,AL052006,DEBBY,2006-08-23,2006,8,23,1200,,TS,16.7,-31.0,45,1001,50,30,30,40,0,0,0,0,0,0,0,0,2006-08-23,3,29.30744013393416,80.11690117647936,80.11690117647936,1008.7435818547107,5.871862337675243
4339,AL052006,DEBBY,2006-08-23,2006,8,23,1800,,TS,17.6,-32.4,45,1001,50,20,20,40,0,0,0,0,0,0,0,0,2006-08-23,3,29.36213359160224,80.48369810842813,80.48369810842813,1008.8488590587102,5.7838612905437214
4340,AL052006,DEBBY,2006-08-24,2006,8,24,0,,TS,18.4,-33.9,45,1000,50,20,20,40,0,0,0,0,0,0,0,0,2006-08-24,3,29.28739525306764,83.57194809118012,83.57194809118012,1008.2751502981922,5.104870945988559
4341,AL052006,DEBBY,2006-08-24,2006,8,24,600,,TS,19.2,-35.5,45,999,50,20,20,40,0,0,0,0,0,0,0,0,2006-08-24,3,30.553873057947282,77.53906391227808,77.53906391227808,1009.6930378203436,4.00709649156649
4342,AL052006,DEBBY,2006-08-24,2006,8,24,1200,,TS,20.1,-37.1,45,1000,50,20,20,40,0,0,0,0,0,0,0,0,2006-08-24,3,29.424809374807015,80.6854183381854,80.6854183381854,1010.7466777668167,2.7748181581459432
4343,AL052006,DEBBY,2006-08-24,2006,8,24,1800,,TS,20.9,-38.7,45,1000,50,20,20,40,0,0,0,0,0,0,0,0,2006-08-24,3,29.43369592279855,80.85723685730159,80.85723685730159,1010.4317297381216,3.000490559555464
4344,AL052006,DEBBY,2006-08-25,2006,8,25,0,,TS,21.7,-40.2,45,1000,50,20,20,45,0,0,0,0,0,0,0,0,2006-08-25,3,29.457673519195257,86.47426551028384,86.47426551028384,1009.2528147089195,5.405647117925081
4345,AL052006,DEBBY,2006-08-25,2006,8,25,600,,TS,22.6,-41.5,45,1001,60,0,0,45,0,0,0,0,0,0,0,0,2006-08-25,3,29.832243503663822,79.66201975505663,79.66201975505663,1006.488408382368,5.452921988168039
4346,AL052006,DEBBY,2006-08-25,2006,8,25,1200,,TS,23.6,-42.7,40,1002,75,0,0,45,0,0,0,0,0,0,0,0,2006-08-25,3,29.76809058268497,80.14842542981266,80.14842542981266,1006.6607704483156,5.389605380800565
4347,AL052006,DEBBY,2006-08-25,2006,8,25,1800,,TS,24.4,-44.1,35,1005,90,0,0,0,0,0,0,0,0,0,0,0,2006-08-25,3,29.393604337848195,80.42139432564676,80.42139432564676,1008.6019674481912,5.049883820183676
4348,AL052006,DEBBY,2006-08-26,2006,8,26,0,,TS,24.8,-45.1,35,1008,90,0,0,0,0,0,0,0,0,0,0,0,2006-08-26,3,29.0994169100594,81.38899678463994,81.38899678463994,1009.5214605341021,4.793596827424065
4349,AL062006,ERNESTO,2006-08-25,2006,8,25,1200,,TS,13.7,-65.8,35,1005,80,0,0,0,0,0,0,0,0,0,0,0,2006-08-25,5,28.53815276812413,86.1912611501561,86.1912611501561,1006.0510732660796,5.980446552232381
4350,AL062006,ERNESTO,2006-08-25,2006,8,25,1800,,TS,14.0,-67.1,35,1004,80,0,0,0,0,0,0,0,0,0,0,0,2006-08-25,5,28.571103827056657,85.81106898884941,85.81106898884941,1005.4371602084326,4.647365832633495
4351,AL062006,ERNESTO,2006-08-26,2006,8,26,0,,TS,14.3,-68.3,40,1002,80,0,0,0,0,0,0,0,0,0,0,0,2006-08-26,5,28.591838589197938,85.81299666901889,85.81299666901889,1005.4183324805844,4.700526628362748
4352,AL062006,ERNESTO,2006-08-26,2006,8,26,600,,TS,14.6,-69.5,45,999,100,0,0,40,0,0,0,0,0,0,0,0,2006-08-26,5,28.856427952059516,82.51607372004926,82.51607372004926,1002.9406068334147,5.149255463849597
4353,AL062006,ERNESTO,2006-08-26,2006,8,26,1200,,TS,15.1,-70.4,50,997,100,0,0,40,20,0,0,0,0,0,0,0,2006-08-26,5,28.881340105727656,82.7235493691812,82.7235493691812,1003.2037375026373,5.195497375106299
4354,AL062006,ERNESTO,2006-08-26,2006,8,26,1800,,TS,15.7,-71.2,55,997,100,50,0,50,20,0,0,0,0,0,0,0,2006-08-26,5,29.03199106855006,84.31138416579894,84.31138416579894,1004.9025474990683,5.2368765261978005
4355,AL062006,ERNESTO,2006-08-27,2006,8,27,0,,TS,16.3,-72.0,55,995,80,50,0,50,20,0,0,0,0,0,0,0,2006-08-27,5,31.431613524877918,91.22262209526146,91.22262209526146,1002.6071876490585,5.48393673119952
4356,AL062006,ERNESTO,2006-08-27,2006,8,27,600,,HU,16.9,-72.7,65,992,80,70,20,50,25,20,10,10,10,0,0,0,2006-08-27,5,31.265179822821416,90.75872364542771,90.75872364542771,1002.7923787065915,5.479347159783444
4357,AL062006,ERNESTO,2006-08-27,2006,8,27,1200,,TS,17.4,-73.4,55,997,80,80,20,30,25,20,10,10,0,0,0,0,2006-08-27,5,29.11521959068324,84.36610524792374,84.36610524792374,1004.7939773746202,5.909394667452254
4358,AL062006,ERNESTO,2006-08-27,2006,8,27,1800,,TS,17.8,-74.0,45,1002,80,80,20,0,0,0,0,0,0,0,0,0,2006-08-27,5,29.11530428919147,84.36640878709902,84.36640878709902,1004.7950511955144,5.909559554662279
4359,AL062006,ERNESTO,2006-08-28,2006,8,28,0,,TS,18.3,-74.6,40,1003,60,60,0,0,0,0,0,0,0,0,0,0,2006-08-28,5,31.16019802078334,84.30985427791272,84.30985427791272,1005.0687221042768,5.85939163317544
4360,AL062006,ERNESTO,2006-08-28,2006,8,28,600,,TS,19.1,-75.2,40,1004,60,60,0,0,0,0,0,0,0,0,0,0,2006-08-28,5,29.08671796537766,84.31106456438147,84.31106456438147,1005.0060793832695,5.911006247500467
4361,AL062006,ERNESTO,2006-08-28,2006,8,28,1115,L,TS,19.9,-75.5,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2006-08-28,5,29.087607404568786,84.30845975218195,84.30845975218195,1004.9975358948136,5.910436555571417
4362,AL062006,ERNESTO,2006-08-28,2006,8,28,1200,,TS,20.0,-75.6,35,1005,75,60,0,30,0,0,0,0,0,0,0,0,2006-08-28,5,29.053675521607435,84.47501360941067,84.47501360941067,1004.3763127800546,5.684057024089602
4363,AL062006,ERNESTO,2006-08-28,2006,8,28,1800,,TS,20.8,-76.4,35,1007,90,60,0,60,0,0,0,0,0,0,0,0,2006-08-28,5,29.05360714794528,84.4751887290112,84.4751887290112,1004.3760081145729,5.684575722298998
4364,AL062006,ERNESTO,2006-08-29,2006,8,29,0,,TS,21.6,-77.4,35,1007,75,30,0,60,0,0,0,0,0,0,0,0,2006-08-29,5,29.004234193794392,84.1061683572874,84.1061683572874,1005.6545156203114,6.057494799062687
4365,AL062006,ERNESTO,2006-08-29,2006,8,29,600,,TS,22.4,-78.5,40,1006,75,0,0,50,0,0,0,0,0,0,0,0,2006-08-29,5,29.10690654647264,84.00270364102437,84.00270364102437,1005.0012091047186,5.581403101758986
4366,AL062006,ERNESTO,2006-08-29,2006,8,29,1200,,TS,23.2,-79.3,40,1006,75,0,0,40,0,0,0,0,0,0,0,0,2006-08-29,5,28.91918793729794,84.55645758209862,84.55645758209862,1004.6720822396243,6.202613893608632
4367,AL062006,ERNESTO,2006-08-29,2006,8,29,1800,,TS,23.9,-79.9,40,1005,90,60,0,40,0,0,0,0,0,0,0,0,2006-08-29,5,28.918170898931397,84.5560723237029,84.5560723237029,1004.6713170566428,6.20211199825202
4368,AL062006,ERNESTO,2006-08-30,2006,8,30,0,,TS,24.7,-80.4,40,1004,90,60,25,25,0,0,0,0,0,0,0,0,2006-08-30,5,28.740730299036983,84.86218942786259,84.86218942786259,1003.0059478829704,6.332746474741944
4369,AL062006,ERNESTO,2006-08-30,2006,8,30,300,L,TS,24.9,-80.6,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2006-08-30,5,28.740312350842448,84.86241810832703,84.86241810832703,1003.0056650271349,6.332871838529814
4370,AL072006,FLORENCE,2006-09-05,2006,9,5,600,,TS,16.8,-46.1,35,1007,100,0,0,90,0,0,0,0,0,0,0,0,2006-09-05,4,29.69030774187344,78.57524348731056,78.57524348731056,1008.7955417512641,5.103591726002813
4371,AL072006,FLORENCE,2006-09-05,2006,9,5,1200,,TS,17.0,-46.9,35,1005,100,0,0,90,0,0,0,0,0,0,0,0,2006-09-05,4,29.701119345661553,78.77350208612802,78.77350208612802,1008.8619977523701,5.052710775908248
4372,AL072006,FLORENCE,2006-09-05,2006,9,5,1800,,TS,17.3,-47.8,40,1003,110,0,0,90,0,0,0,0,0,0,0,0,2006-09-05,4,28.80742655522356,80.57218117275785,80.57218117275785,1008.9290935688724,4.543167218657693
4373,AL072006,FLORENCE,2006-09-06,2006,9,6,0,,TS,17.6,-48.6,40,1003,125,0,0,90,0,0,0,0,0,0,0,0,2006-09-06,4,28.929714013309642,80.70576839138914,80.70576839138914,1008.9362943988965,4.576775908936272
4374,AL072006,FLORENCE,2006-09-06,2006,9,6,600,,TS,18.1,-49.7,40,1003,175,50,0,105,0,0,0,0,0,0,0,0,2006-09-06,4,29.654631534094396,82.63101255402147,82.63101255402147,1009.4266329184859,4.397514332702293
4375,AL072006,FLORENCE,2006-09-06,2006,9,6,1200,,TS,18.5,-50.6,45,1003,225,100,0,120,0,0,0,0,0,0,0,0,2006-09-06,4,29.642823937788236,82.5404718154286,82.5404718154286,1009.3750896471298,4.396729155419821
4376,AL072006,FLORENCE,2006-09-06,2006,9,6,1800,,TS,19.0,-51.3,45,1000,250,135,0,150,0,0,0,0,0,0,0,0,2006-09-06,4,29.774409899398943,84.93486179641468,84.93486179641468,1007.896098398399,4.115690049599977
4377,AL072006,FLORENCE,2006-09-07,2006,9,7,0,,TS,19.3,-51.9,45,1000,280,170,0,180,0,0,0,0,0,0,0,0,2006-09-07,4,29.763924044627654,84.62537584104588,84.62537584104588,1008.0012774081937,4.145418125432546
4378,AL072006,FLORENCE,2006-09-07,2006,9,7,600,,TS,19.6,-52.6,45,1000,315,210,0,215,0,0,0,0,0,0,0,0,2006-09-07,4,29.75393818237394,84.33084885800832,84.33084885800832,1008.1013772658515,4.1737567704066
4379,AL072006,FLORENCE,2006-09-07,2006,9,7,1200,,TS,19.9,-53.3,40,1002,350,250,0,250,0,0,0,0,0,0,0,0,2006-09-07,4,29.705350748321877,79.72147244906469,79.72147244906469,1008.8563640865453,3.511804264964451
4380,AL072006,FLORENCE,2006-09-07,2006,9,7,1800,,TS,20.3,-54.3,40,1002,350,250,0,250,0,0,0,0,0,0,0,0,2006-09-07,4,29.196599477163534,81.1434775174879,81.1434775174879,1008.7435495436393,3.3725349924910666
4381,AL072006,FLORENCE,2006-09-08,2006,9,8,0,,TS,20.9,-55.7,40,1002,350,250,0,250,0,0,0,0,0,0,0,0,2006-09-08,4,29.448734449211987,83.7738466004667,83.7738466004667,1009.0230840097607,5.243385465094087
4382,AL072006,FLORENCE,2006-09-08,2006,9,8,600,,TS,21.5,-57.1,40,1002,350,250,0,250,0,0,0,0,0,0,0,0,2006-09-08,4,29.3268217530457,81.73683809460674,81.73683809460674,1008.8919879891967,4.8289656058484685
4383,AL072006,FLORENCE,2006-09-08,2006,9,8,1200,,TS,21.7,-58.8,40,1002,350,250,0,250,0,0,0,0,0,0,0,0,2006-09-08,4,29.32150304600693,81.61467300473049,81.61467300473049,1008.9151789064924,4.884573690121968
4384,AL072006,FLORENCE,2006-09-08,2006,9,8,1800,,TS,21.9,-60.1,45,1000,325,250,0,250,0,0,0,0,0,0,0,0,2006-09-08,4,28.989493958321344,80.74892310591675,80.74892310591675,1008.617912919976,5.210264141174967
4385,AL072006,FLORENCE,2006-09-09,2006,9,9,0,,TS,22.7,-61.0,50,997,300,200,60,250,50,0,0,50,0,0,0,0,2006-09-09,4,28.263669252088565,84.06969165239681,84.06969165239681,1008.8519288189856,5.563691149235185
4386,AL072006,FLORENCE,2006-09-09,2006,9,9,600,,TS,23.8,-62.3,50,993,275,200,75,250,50,0,0,50,0,0,0,0,2006-09-09,4,28.333008139956913,83.3945792207882,83.3945792207882,1008.857522058443,5.4576425110813656
4387,AL072006,FLORENCE,2006-09-09,2006,9,9,1200,,TS,24.4,-63.2,50,992,250,200,90,250,50,0,0,50,0,0,0,0,2006-09-09,4,28.34055276314233,80.73618248188487,80.73618248188487,1008.9405741795636,5.393500990749578
4388,AL092006,HELENE,2006-09-14,2006,9,14,0,,TS,12.9,-31.9,35,1005,60,0,0,60,0,0,0,0,0,0,0,0,2006-09-14,6,30.120465972453356,79.91697273587081,79.91697273587081,1008.6918064752252,4.951725844255008
4389,AL092006,HELENE,2006-09-14,2006,9,14,600,,TS,13.2,-33.8,35,1005,75,0,0,75,0,0,0,0,0,0,0,0,2006-09-14,6,30.51488011116874,81.10840889599596,81.10840889599596,1008.7466905775267,4.2925470860114165
4390,AL092006,HELENE,2006-09-14,2006,9,14,1200,,TS,13.6,-35.6,40,1003,75,0,0,75,0,0,0,0,0,0,0,0,2006-09-14,6,30.381683765166667,78.91259795709904,78.91259795709904,1007.4065407066595,5.671372537137322
4391,AL092006,HELENE,2006-09-14,2006,9,14,1800,,TS,14.0,-37.0,40,1003,90,45,0,90,0,0,0,0,0,0,0,0,2006-09-14,6,30.567154145689706,78.19703459443681,78.19703459443681,1008.0881978079291,4.962640313175883
4392,AL092006,HELENE,2006-09-15,2006,9,15,0,,TS,14.4,-38.3,40,1002,90,45,0,90,0,0,0,0,0,0,0,0,2006-09-15,6,30.546691981327243,78.1629342840859,78.1629342840859,1008.117252042916,4.950470644368086
4393,AL092006,HELENE,2006-09-15,2006,9,15,600,,TS,14.8,-39.6,45,1000,90,45,0,90,0,0,0,0,0,0,0,0,2006-09-15,6,30.326234544804915,79.61724467703102,79.61724467703102,1008.5640462570151,3.8644557142477214
4394,AL092006,HELENE,2006-09-15,2006,9,15,1200,,TS,15.5,-40.8,50,997,90,60,30,90,25,25,0,25,0,0,0,0,2006-09-15,6,30.2905197892795,79.33968312281695,79.33968312281695,1008.6151961762681,3.961267560282462
4395,AL092006,HELENE,2006-09-15,2006,9,15,1800,,TS,16.2,-42.1,55,995,100,75,50,100,25,25,0,25,0,0,0,0,2006-09-15,6,30.159868592259997,75.42397632154147,75.42397632154147,1007.7288281422989,3.6997716826622646
4396,AL092006,HELENE,2006-09-16,2006,9,16,0,,TS,17.0,-43.3,60,992,110,100,60,110,25,25,20,25,0,0,0,0,2006-09-16,6,29.92628173448663,77.16630200652875,77.16630200652875,1007.5932715373646,2.7968489583330745
4397,AL092006,HELENE,2006-09-16,2006,9,16,600,,TS,17.7,-44.3,60,990,125,125,75,110,25,25,20,25,0,0,0,0,2006-09-16,6,29.914417434838597,77.38053149149417,77.38053149149417,1007.8591457148347,3.1063061916841304
4398,AL092006,HELENE,2006-09-16,2006,9,16,1200,,HU,18.4,-45.3,65,987,150,125,90,125,40,40,25,40,25,0,0,0,2006-09-16,6,29.799187718471472,76.46348680900904,76.46348680900904,1008.2969636962027,4.750561859158516
4399,AL092006,HELENE,2006-09-16,2006,9,16,1800,,HU,18.9,-46.2,65,986,150,125,90,125,40,40,25,40,25,0,0,0,2006-09-16,6,29.798714390370836,76.80313775991031,76.80313775991031,1008.3735046223027,4.720767676419763
4400,AL092006,HELENE,2006-09-17,2006,9,17,0,,HU,19.4,-47.1,70,983,150,125,90,125,40,40,30,40,20,20,15,20,2006-09-17,6,29.506482968587793,83.14795995340565,83.14795995340565,1009.4339118255903,4.881475996845624
4401,AL092006,HELENE,2006-09-17,2006,9,17,600,,HU,19.9,-47.9,75,979,150,125,90,125,40,40,30,40,20,20,15,20,2006-09-17,6,29.533710570193193,82.89702866183609,82.89702866183609,1009.3577866572557,4.8510618919181345
4402,AL092006,HELENE,2006-09-17,2006,9,17,1200,,HU,20.3,-48.4,80,976,150,125,90,125,60,60,40,60,30,30,25,30,2006-09-17,6,29.918946329552956,82.54640693352286,82.54640693352286,1009.7992168030639,4.357465609439275
4403,AL092006,HELENE,2006-09-17,2006,9,17,1800,,HU,20.8,-48.8,90,970,150,125,90,125,60,60,40,60,35,35,25,30,2006-09-17,6,29.907638790827868,82.5181010366286,82.5181010366286,1009.7710712747522,4.363898704761812
4404,AL092006,HELENE,2006-09-18,2006,9,18,0,,HU,21.4,-49.1,100,962,175,150,100,125,90,65,45,60,45,40,30,35,2006-09-18,6,29.382905756307586,83.02950714116753,83.02950714116753,1008.6051682159529,4.389807647482965
4405,AL092006,HELENE,2006-09-18,2006,9,18,600,,HU,22.0,-49.4,105,955,175,150,100,125,90,65,45,60,45,40,30,35,2006-09-18,6,29.500980368269257,84.57734711327066,84.57734711327066,1008.9686424071261,3.9560498893666787
4406,AL092006,HELENE,2006-09-18,2006,9,18,1200,,HU,22.7,-49.7,105,958,175,150,100,125,90,65,45,60,45,40,30,35,2006-09-18,6,29.517859055100697,84.84140782171875,84.84140782171875,1008.9548263896932,3.9399452386560947
4407,AL092006,HELENE,2006-09-18,2006,9,18,1800,,HU,23.6,-50.4,95,962,175,150,125,150,100,65,45,80,60,40,30,30,2006-09-18,6,29.484248357368845,84.31645700750506,84.31645700750506,1008.9826970895413,3.9717959288803844
4408,AL092006,HELENE,2006-09-19,2006,9,19,0,,HU,24.0,-51.0,95,962,175,150,125,150,100,75,60,100,60,50,40,50,2006-09-19,6,29.657232971841374,77.61078300072448,77.61078300072448,1008.4539256217186,4.3124632822302145
4409,AL092006,HELENE,2006-09-19,2006,9,19,600,,HU,24.3,-51.7,95,960,175,175,150,175,100,75,60,100,60,50,40,50,2006-09-19,6,29.66437960220122,77.59804232324115,77.59804232324115,1008.4442499747212,4.311951578881461
4410,AL092006,HELENE,2006-09-19,2006,9,19,1200,,HU,24.4,-52.5,95,958,175,175,150,175,100,75,60,100,60,50,40,50,2006-09-19,6,29.590768350129725,77.73099663866124,77.73099663866124,1008.5439222469937,4.3172383734511675
4411,AL092006,HELENE,2006-09-19,2006,9,19,1800,,HU,24.4,-53.5,90,956,175,175,150,175,100,75,60,100,50,30,30,50,2006-09-19,6,27.83873607345652,76.92322460975558,76.92322460975558,1010.4793899807464,4.4996699931274
4412,AL092006,HELENE,2006-09-20,2006,9,20,0,,HU,24.5,-54.4,90,958,175,175,150,175,100,75,60,100,40,30,30,40,2006-09-20,6,27.92169361336606,77.13194005147332,77.13194005147332,1010.3823181839755,4.499492627823543
4413,AL092006,HELENE,2006-09-20,2006,9,20,600,,HU,24.9,-55.2,90,958,175,175,150,175,100,75,60,100,40,30,30,40,2006-09-20,6,27.93959404381132,80.43891606783785,80.43891606783785,1010.1770362368045,4.607951387317019
4414,AL042007,DEAN,2007-08-14,2007,8,14,1200,,TS,11.8,-38.3,35,1004,30,0,0,30,0,0,0,0,0,0,0,0,2007-08-14,8,28.936144509807864,82.77138867224355,82.77138867224355,1009.9485931538082,5.768778244322005
4415,AL042007,DEAN,2007-08-14,2007,8,14,1800,,TS,11.8,-40.1,40,1002,45,30,0,45,0,0,0,0,0,0,0,0,2007-08-14,8,30.0155697194815,84.22882449007454,84.22882449007454,1008.7857602973068,5.475401089547594
4416,AL042007,DEAN,2007-08-15,2007,8,15,0,,TS,11.9,-41.7,50,997,45,45,30,45,25,0,0,0,0,0,0,0,2007-08-15,8,30.046290035868473,81.80401744341307,81.80401744341307,1009.2399320733557,4.945264679899549
