ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Date_c,Year,Month,Day,Duration
AL121980,            FRANCES,19800915,1200,  , HU,24.6N,50.2W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-15,1980,9,15,15
AL121980,            FRANCES,19800915,1800,  , HU,25.8N,50.8W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-15,1980,9,15,15
AL121980,            FRANCES,19800916,0,  , HU,27.4N,50.8W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-16,1980,9,16,15
AL121980,            FRANCES,19800916,600,  , HU,28.8N,50.6W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-16,1980,9,16,15
AL121980,            FRANCES,19800916,1200,  , HU,30.2N,50.0W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-16,1980,9,16,15
AL121980,            FRANCES,19800916,1800,  , HU,31.8N,49.2W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-16,1980,9,16,15
AL121980,            FRANCES,19800917,0,  , HU,33.0N,48.0W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-17,1980,9,17,15
AL121980,            FRANCES,19800917,600,  , HU,33.9N,47.2W,85,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-17,1980,9,17,15
AL121980,            FRANCES,19800917,1200,  , HU,34.7N,46.4W,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-17,1980,9,17,15
AL121980,            FRANCES,19800917,1800,  , HU,35.7N,45.9W,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-17,1980,9,17,15
AL121980,            FRANCES,19800918,0,  , HU,36.7N,45.8W,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-18,1980,9,18,15
AL121980,            FRANCES,19800918,600,  , HU,37.8N,45.8W,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-18,1980,9,18,15
AL121980,            FRANCES,19800918,1200,  , HU,39.0N,46.2W,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-18,1980,9,18,15
AL121980,            FRANCES,19800918,1800,  , HU,40.0N,46.5W,80,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-18,1980,9,18,15
AL121980,            FRANCES,19800919,0,  , HU,41.2N,46.4W,75,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-19,1980,9,19,15
AL121980,            FRANCES,19800919,600,  , HU,42.4N,45.8W,70,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-19,1980,9,19,15
AL121980,            FRANCES,19800919,1200,  , HU,43.6N,44.9W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-19,1980,9,19,15
AL121980,            FRANCES,19800919,1800,  , HU,44.5N,43.2W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-19,1980,9,19,15
AL121980,            FRANCES,19800920,0,  , HU,45.7N,41.0W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-20,1980,9,20,15
AL121980,            FRANCES,19800920,600,  , TS,47.0N,39.0W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-20,1980,9,20,15
AL121980,            FRANCES,19800920,1200,  , TS,49.4N,35.5W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-20,1980,9,20,15
AL121980,            FRANCES,19800920,1800,  , TS,51.2N,32.0W,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-20,1980,9,20,15
AL121980,            FRANCES,19800921,0,  , EX,54.0N,29.0W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-21,1980,9,21,15
AL131980,            HERMINE,19800921,600,  , TS,15.1N,81.6W,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-21,1980,9,21,4
AL131980,            HERMINE,19800921,1200,  , TS,15.3N,83.0W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-21,1980,9,21,4
AL131980,            HERMINE,19800921,1800,  , TS,15.8N,84.2W,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-21,1980,9,21,4
AL131980,            HERMINE,19800922,0,  , TS,16.5N,85.5W,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-22,1980,9,22,4
AL131980,            HERMINE,19800922,600,  , TS,17.1N,86.7W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-22,1980,9,22,4
AL131980,            HERMINE,19800922,1200,  , TS,17.8N,87.8W,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-22,1980,9,22,4
AL131980,            HERMINE,19800922,1800,  , TS,18.4N,88.9W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-22,1980,9,22,4
AL131980,            HERMINE,19800923,0,  , TS,18.8N,90.2W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-23,1980,9,23,4
AL131980,            HERMINE,19800923,600,  , TS,19.1N,91.3W,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-23,1980,9,23,4
AL131980,            HERMINE,19800923,1200,  , TS,19.3N,92.6W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-23,1980,9,23,4
AL131980,            HERMINE,19800923,1800,  , TS,19.3N,93.2W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-23,1980,9,23,4
AL131980,            HERMINE,19800924,0,  , TS,19.2N,93.8W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-24,1980,9,24,4
AL131980,            HERMINE,19800924,600,  , TS,18.8N,94.4W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-24,1980,9,24,4
AL131980,            HERMINE,19800924,1200,  , TS,18.5N,94.8W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-24,1980,9,24,4
AL131980,            HERMINE,19800924,1800,  , TS,18.1N,95.1W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-24,1980,9,24,4
AL131980,            HERMINE,19800925,0,  , TS,17.7N,95.5W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-25,1980,9,25,4
AL131980,            HERMINE,19800925,600,  , TS,17.3N,95.8W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-25,1980,9,25,4
AL131980,            HERMINE,19800925,1200,  , TS,17.0N,96.0W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-25,1980,9,25,4
AL141980,               IVAN,19801004,1800,  , TS,35.6N,24.6W,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-04,1980,10,4,8
AL141980,               IVAN,19801005,0,  , TS,34.4N,25.7W,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-05,1980,10,5,8
AL141980,               IVAN,19801005,600,  , TS,33.4N,26.8W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-05,1980,10,5,8
AL141980,               IVAN,19801005,1200,  , TS,32.4N,28.3W,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-05,1980,10,5,8
AL141980,               IVAN,19801005,1800,  , TS,31.3N,29.6W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-05,1980,10,5,8
AL141980,               IVAN,19801006,0,  , HU,30.1N,30.5W,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-06,1980,10,6,8
AL141980,               IVAN,19801006,600,  , HU,29.1N,31.1W,75,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-06,1980,10,6,8
AL141980,               IVAN,19801006,1200,  , HU,28.4N,31.3W,85,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-06,1980,10,6,8
AL141980,               IVAN,19801006,1800,  , HU,28.1N,31.1W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-06,1980,10,6,8
AL141980,               IVAN,19801007,0,  , HU,28.0N,30.7W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-07,1980,10,7,8
AL141980,               IVAN,19801007,600,  , HU,28.5N,30.6W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-07,1980,10,7,8
AL141980,               IVAN,19801007,1200,  , HU,29.5N,31.7W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-07,1980,10,7,8
AL141980,               IVAN,19801007,1800,  , HU,29.8N,32.7W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-07,1980,10,7,8
AL141980,               IVAN,19801008,0,  , HU,30.0N,34.4W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-08,1980,10,8,8
AL141980,               IVAN,19801008,600,  , HU,30.6N,36.2W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-08,1980,10,8,8
AL141980,               IVAN,19801008,1200,  , HU,31.3N,37.4W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-08,1980,10,8,8
AL141980,               IVAN,19801008,1800,  , HU,31.5N,39.0W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-08,1980,10,8,8
AL141980,               IVAN,19801009,0,  , HU,31.7N,40.5W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-09,1980,10,9,8
AL141980,               IVAN,19801009,600,  , HU,32.3N,41.0W,90,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-09,1980,10,9,8
AL141980,               IVAN,19801009,1200,  , HU,33.2N,41.1W,90,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-09,1980,10,9,8
AL141980,               IVAN,19801009,1800,  , HU,33.8N,41.2W,90,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-09,1980,10,9,8
AL141980,               IVAN,19801010,0,  , HU,34.9N,40.7W,90,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-10,1980,10,10,8
AL141980,               IVAN,19801010,600,  , HU,36.2N,40.0W,90,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-10,1980,10,10,8
AL141980,               IVAN,19801010,1200,  , HU,37.8N,39.1W,90,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-10,1980,10,10,8
AL141980,               IVAN,19801010,1800,  , HU,39.7N,37.9W,80,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-10,1980,10,10,8
AL141980,               IVAN,19801011,0,  , HU,42.0N,36.1W,75,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-11,1980,10,11,8
AL141980,               IVAN,19801011,600,  , HU,44.4N,34.1W,70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-11,1980,10,11,8
AL141980,               IVAN,19801011,1200,  , HU,46.8N,31.5W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-11,1980,10,11,8
AL141980,               IVAN,19801011,1800,  , HU,49.7N,27.5W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-11,1980,10,11,8
AL141980,               IVAN,19801012,0,  , EX,52.5N,24.5W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-10-12,1980,10,12,8
AL161980,             JEANNE,19801109,1200,  , TS,20.8N,85.1W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-09,1980,11,9,5
AL161980,             JEANNE,19801109,1800,  , TS,21.3N,85.2W,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-09,1980,11,9,5
AL161980,             JEANNE,19801110,0,  , TS,21.6N,85.3W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-10,1980,11,10,5
AL161980,             JEANNE,19801110,600,  , TS,22.0N,85.4W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-10,1980,11,10,5
AL161980,             JEANNE,19801110,1200,  , TS,22.5N,85.5W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-10,1980,11,10,5
AL161980,             JEANNE,19801110,1800,  , TS,23.2N,85.7W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-10,1980,11,10,5
AL161980,             JEANNE,19801111,0,  , TS,23.7N,86.1W,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-11,1980,11,11,5
AL161980,             JEANNE,19801111,600,  , TS,24.1N,86.5W,60,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-11,1980,11,11,5
AL161980,             JEANNE,19801111,1200,  , HU,24.1N,87.0W,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-11,1980,11,11,5
AL161980,             JEANNE,19801111,1800,  , HU,24.1N,87.2W,75,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-11,1980,11,11,5
AL161980,             JEANNE,19801112,0,  , HU,24.1N,87.4W,85,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-12,1980,11,12,5
AL161980,             JEANNE,19801112,600,  , HU,23.9N,88.3W,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-12,1980,11,12,5
AL161980,             JEANNE,19801112,1200,  , HU,23.8N,89.0W,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-12,1980,11,12,5
AL161980,             JEANNE,19801112,1800,  , HU,23.8N,89.8W,65,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-12,1980,11,12,5
AL161980,             JEANNE,19801113,0,  , TS,24.0N,90.3W,55,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-13,1980,11,13,5
AL161980,             JEANNE,19801113,600,  , TS,24.9N,91.6W,55,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-13,1980,11,13,5
AL161980,             JEANNE,19801113,1200,  , TS,25.6N,92.8W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-13,1980,11,13,5
AL161980,             JEANNE,19801113,1800,  , TS,25.6N,94.0W,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-13,1980,11,13,5
AL161980,             JEANNE,19801114,0,  , TS,25.5N,95.0W,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-14,1980,11,14,5
AL161980,             JEANNE,19801114,600,  , TS,25.6N,95.2W,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-14,1980,11,14,5
AL161980,             JEANNE,19801114,1200,  , TS,25.8N,95.2W,50,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-14,1980,11,14,5
AL161980,             JEANNE,19801114,1800,  , TS,26.0N,94.8W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-14,1980,11,14,5
AL181980,               KARL,19801125,0,  , SS,36.0N,46.0W,50,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-25,1980,11,25,3
AL181980,               KARL,19801125,600,  , SS,36.8N,44.8W,50,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-25,1980,11,25,3
AL181980,               KARL,19801125,1200,  , SS,37.2N,44.5W,55,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-25,1980,11,25,3
AL181980,               KARL,19801125,1800,  , HU,37.7N,44.7W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-25,1980,11,25,3
AL181980,               KARL,19801126,0,  , HU,37.4N,44.8W,70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-26,1980,11,26,3
AL181980,               KARL,19801126,600,  , HU,37.0N,44.2W,75,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-26,1980,11,26,3
AL181980,               KARL,19801126,1200,  , HU,36.8N,42.5W,75,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-26,1980,11,26,3
AL181980,               KARL,19801126,1800,  , HU,37.1N,40.5W,75,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-26,1980,11,26,3
AL181980,               KARL,19801127,0,  , HU,37.8N,38.3W,70,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-27,1980,11,27,3
AL181980,               KARL,19801127,600,  , HU,38.9N,36.5W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-27,1980,11,27,3
AL181980,               KARL,19801127,1200,  , HU,40.4N,34.9W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-27,1980,11,27,3
AL181980,               KARL,19801127,1800,  , HU,42.3N,33.1W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-27,1980,11,27,3
AL181980,               KARL,19801128,0,  , EX,45.0N,32.0W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-11-28,1980,11,28,3
AL101981,             DENNIS,19810808,0,  , TS,11.3N,31.3W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-08,1981,8,8,14
AL101981,             DENNIS,19810808,600,  , TS,11.7N,33.1W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-08,1981,8,8,14
AL101981,             DENNIS,19810808,1200,  , TS,12.0N,35.0W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-08,1981,8,8,14
AL101981,             DENNIS,19810808,1800,  , TS,12.5N,36.7W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-08,1981,8,8,14
AL101981,             DENNIS,19810809,0,  , TS,12.8N,38.7W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-09,1981,8,9,14
AL101981,             DENNIS,19810809,600,  , TS,13.1N,40.8W,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-09,1981,8,9,14
AL101981,             DENNIS,19810809,1200,  , TS,13.3N,43.0W,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-09,1981,8,9,14
AL101981,             DENNIS,19810809,1800,  , TS,13.5N,45.0W,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-09,1981,8,9,14
AL101981,             DENNIS,19810810,0,  , TS,13.5N,47.0W,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-10,1981,8,10,14
AL101981,             DENNIS,19810810,600,  , TS,13.5N,49.0W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-10,1981,8,10,14
AL101981,             DENNIS,19810810,1200,  , TS,13.5N,51.0W,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-10,1981,8,10,14
AL101981,             DENNIS,19810810,1800,  , TS,13.6N,52.9W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-10,1981,8,10,14
AL101981,             DENNIS,19810816,0,  , TS,22.4N,81.0W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-16,1981,8,16,14
AL101981,             DENNIS,19810816,600,  , TS,23.0N,81.2W,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-16,1981,8,16,14
AL101981,             DENNIS,19810816,1200,  , TS,23.8N,81.4W,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-16,1981,8,16,14
AL101981,             DENNIS,19810816,1800,  , TS,24.5N,81.3W,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-16,1981,8,16,14
AL101981,             DENNIS,19810817,0,  , TS,24.9N,81.3W,35,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-17,1981,8,17,14
AL101981,             DENNIS,19810817,600,  , TS,25.2N,81.2W,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-17,1981,8,17,14
AL101981,             DENNIS,19810817,1200,  , TS,25.8N,81.2W,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-17,1981,8,17,14
AL101981,             DENNIS,19810817,1800,  , TS,26.2N,81.2W,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-17,1981,8,17,14
AL101981,             DENNIS,19810818,0,  , TS,26.5N,81.2W,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-18,1981,8,18,14
AL101981,             DENNIS,19810818,600,  , TS,26.8N,81.1W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-18,1981,8,18,14
AL101981,             DENNIS,19810818,1200,  , TS,27.2N,81.0W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-18,1981,8,18,14
AL101981,             DENNIS,19810818,1800,  , TS,27.6N,81.0W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-18,1981,8,18,14
AL101981,             DENNIS,19810819,0,  , TS,28.7N,80.8W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-19,1981,8,19,14
AL101981,             DENNIS,19810819,600,  , TS,29.7N,80.8W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-19,1981,8,19,14
AL101981,             DENNIS,19810819,1200,  , TS,31.0N,80.8W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-19,1981,8,19,14
AL101981,             DENNIS,19810819,1800,  , TS,32.2N,79.9W,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-19,1981,8,19,14
AL101981,             DENNIS,19810820,0,  , TS,33.4N,78.8W,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-20,1981,8,20,14
AL101981,             DENNIS,19810820,600,  , TS,34.7N,77.0W,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-20,1981,8,20,14
AL101981,             DENNIS,19810820,1200,  , TS,35.5N,75.2W,60,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-20,1981,8,20,14
AL101981,             DENNIS,19810820,1800,  , HU,36.3N,73.0W,65,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-20,1981,8,20,14
AL101981,             DENNIS,19810821,0,  , HU,37.1N,70.4W,70,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-21,1981,8,21,14
AL101981,             DENNIS,19810821,600,  , TS,37.8N,68.0W,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-21,1981,8,21,14
AL101981,             DENNIS,19810821,1200,  , TS,38.1N,65.4W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-21,1981,8,21,14
AL101981,             DENNIS,19810821,1800,  , TS,38.4N,62.8W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-21,1981,8,21,14
AL101981,             DENNIS,19810822,0,  , EX,37.8N,59.7W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-22,1981,8,22,14
AL131981,              EMILY,19810901,0,  , SS,29.9N,69.7W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-01,1981,9,1,10
AL131981,              EMILY,19810901,600,  , SS,30.1N,68.4W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-01,1981,9,1,10
AL131981,              EMILY,19810901,1200,  , TS,30.4N,67.3W,40,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-01,1981,9,1,10
AL131981,              EMILY,19810901,1800,  , TS,31.3N,66.6W,45,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-01,1981,9,1,10
AL131981,              EMILY,19810902,0,  , TS,31.9N,65.9W,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-02,1981,9,2,10
AL131981,              EMILY,19810902,600,  , TS,32.6N,65.1W,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-02,1981,9,2,10
AL131981,              EMILY,19810902,1200,  , TS,33.3N,64.4W,50,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-02,1981,9,2,10
AL131981,              EMILY,19810902,1800,  , TS,34.1N,64.1W,55,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-02,1981,9,2,10
AL131981,              EMILY,19810903,0,  , TS,35.0N,64.0W,55,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-03,1981,9,3,10
AL131981,              EMILY,19810903,600,  , TS,36.0N,65.0W,60,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-03,1981,9,3,10
AL131981,              EMILY,19810903,1200,  , TS,35.0N,65.8W,60,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-09-03,1981,9,3,10
